============================================================
SMTSIM 自动测试执行工具（适配新指令格式）
执行策略：不同Cache目录 ➜ 串行 | 同目录指令 ➜ 并行
✅ [20/90] smtc128 执行成功 | smtc128_task20_20260417_081352.log
✅ [62/90] smtc128 执行成功 | smtc128_task62_20260417_081352.log
✅ [29/90] smtc128 执行成功 | smtc128_task29_20260417_081352.log
✅ [56/90] smtc128 执行成功 | smtc128_task56_20260417_081352.log
✅ [14/90] smtc128 执行成功 | smtc128_task14_20260417_081352.log
✅ [42/90] smtc128 执行成功 | smtc128_task42_20260417_081352.log
✅ [33/90] smtc128 执行成功 | smtc128_task33_20260417_081352.log
✅ [47/90] smtc128 执行成功 | smtc128_task47_20260417_081352.log
✅ [78/90] smtc128 执行成功 | smtc128_task78_20260417_081352.log
✅ [39/90] smtc128 执行成功 | smtc128_task39_20260417_081352.log
✅ [21/90] smtc128 执行成功 | smtc128_task21_20260417_081352.log
✅ [49/90] smtc128 执行成功 | smtc128_task49_20260417_081352.log
✅ [75/90] smtc128 执行成功 | smtc128_task75_20260417_081352.log
✅ [31/90] smtc128 执行成功 | smtc128_task31_20260417_081352.log
✅ [74/90] smtc128 执行成功 | smtc128_task74_20260417_081352.log
✅ [26/90] smtc128 执行成功 | smtc128_task26_20260417_081352.log
✅ [41/90] smtc128 执行成功 | smtc128_task41_20260417_081352.log
✅ [38/90] smtc128 执行成功 | smtc128_task38_20260417_081352.log
✅ [40/90] smtc128 执行成功 | smtc128_task40_20260417_081352.log
✅ [44/90] smtc128 执行成功 | smtc128_task44_20260417_081352.log
✅ [76/90] smtc128 执行成功 | smtc128_task76_20260417_081352.log
✅ [77/90] smtc128 执行成功 | smtc128_task77_20260417_081352.log
✅ [30/90] smtc128 执行成功 | smtc128_task30_20260417_081352.log
✅ [13/90] smtc128 执行成功 | smtc128_task13_20260417_081352.log
✅ [22/90] smtc128 执行成功 | smtc128_task22_20260417_081352.log

========================================
开始执行 Cache：smtc64 | 共 90 条指令 | 并行数：120
日志目录：smtc64/logs
========================================
✅ [9/90] smtc64 执行成功 | smtc64_task9_20260417_083442.log
✅ [64/90] smtc64 执行成功 | smtc64_task64_20260417_083442.log
✅ [6/90] smtc64 执行成功 | smtc64_task6_20260417_083442.log
✅ [55/90] smtc64 执行成功 | smtc64_task55_20260417_083442.log
✅ [63/90] smtc64 执行成功 | smtc64_task63_20260417_083442.log
✅ [54/90] smtc64 执行成功 | smtc64_task54_20260417_083442.log
✅ [81/90] smtc64 执行成功 | smtc64_task81_20260417_083442.log
✅ [70/90] smtc64 执行成功 | smtc64_task70_20260417_083442.log
✅ [87/90] smtc64 执行成功 | smtc64_task87_20260417_083442.log
✅ [52/90] smtc64 执行成功 | smtc64_task52_20260417_083442.log
✅ [27/90] smtc64 执行成功 | smtc64_task27_20260417_083442.log
✅ [80/90] smtc64 执行成功 | smtc64_task80_20260417_083442.log
✅ [7/90] smtc64 执行成功 | smtc64_task7_20260417_083442.log
✅ [83/90] smtc64 执行成功 | smtc64_task83_20260417_083442.log
✅ [18/90] smtc64 执行成功 | smtc64_task18_20260417_083442.log
✅ [72/90] smtc64 执行成功 | smtc64_task72_20260417_083442.log
✅ [1/90] smtc64 执行成功 | smtc64_task1_20260417_083442.log
✅ [82/90] smtc64 执行成功 | smtc64_task82_20260417_083442.log
✅ [43/90] smtc64 执行成功 | smtc64_task43_20260417_083442.log
✅ [34/90] smtc64 执行成功 | smtc64_task34_20260417_083442.log
✅ [89/90] smtc64 执行成功 | smtc64_task89_20260417_083442.log
✅ [65/90] smtc64 执行成功 | smtc64_task65_20260417_083442.log
✅ [51/90] smtc64 执行成功 | smtc64_task51_20260417_083442.log
✅ [86/90] smtc64 执行成功 | smtc64_task86_20260417_083442.log
✅ [8/90] smtc64 执行成功 | smtc64_task8_20260417_083442.log
✅ [61/90] smtc64 执行成功 | smtc64_task61_20260417_083442.log
✅ [53/90] smtc64 执行成功 | smtc64_task53_20260417_083442.log
✅ [69/90] smtc64 执行成功 | smtc64_task69_20260417_083442.log
✅ [90/90] smtc64 执行成功 | smtc64_task90_20260417_083442.log
✅ [47/90] smtc64 执行成功 | smtc64_task47_20260417_083442.log
✅ [19/90] smtc64 执行成功 | smtc64_task19_20260417_083442.log
✅ [57/90] smtc64 执行成功 | smtc64_task57_20260417_083442.log
✅ [46/90] smtc64 执行成功 | smtc64_task46_20260417_083442.log
✅ [58/90] smtc64 执行成功 | smtc64_task58_20260417_083442.log
✅ [5/90] smtc64 执行成功 | smtc64_task5_20260417_083442.log
✅ [88/90] smtc64 执行成功 | smtc64_task88_20260417_083442.log
✅ [48/90] smtc64 执行成功 | smtc64_task48_20260417_083442.log
✅ [49/90] smtc64 执行成功 | smtc64_task49_20260417_083442.log
✅ [23/90] smtc64 执行成功 | smtc64_task23_20260417_083442.log
✅ [16/90] smtc64 执行成功 | smtc64_task16_20260417_083442.log
✅ [2/90] smtc64 执行成功 | smtc64_task2_20260417_083442.log
✅ [10/90] smtc64 执行成功 | smtc64_task10_20260417_083442.log
✅ [73/90] smtc64 执行成功 | smtc64_task73_20260417_083442.log
✅ [24/90] smtc64 执行成功 | smtc64_task24_20260417_083442.log
✅ [71/90] smtc64 执行成功 | smtc64_task71_20260417_083442.log
✅ [28/90] smtc64 执行成功 | smtc64_task28_20260417_083442.log
✅ [3/90] smtc64 执行成功 | smtc64_task3_20260417_083442.log
✅ [4/90] smtc64 执行成功 | smtc64_task4_20260417_083442.log
✅ [66/90] smtc64 执行成功 | smtc64_task66_20260417_083442.log
✅ [74/90] smtc64 执行成功 | smtc64_task74_20260417_083442.log
✅ [25/90] smtc64 执行成功 | smtc64_task25_20260417_083442.log
✅ [60/90] smtc64 执行成功 | smtc64_task60_20260417_083442.log
✅ [45/90] smtc64 执行成功 | smtc64_task45_20260417_083442.log
✅ [84/90] smtc64 执行成功 | smtc64_task84_20260417_083442.log
✅ [36/90] smtc64 执行成功 | smtc64_task36_20260417_083442.log
✅ [26/90] smtc64 执行成功 | smtc64_task26_20260417_083442.log
✅ [35/90] smtc64 执行成功 | smtc64_task35_20260417_083442.log
✅ [37/90] smtc64 执行成功 | smtc64_task37_20260417_083442.log
✅ [78/90] smtc64 执行成功 | smtc64_task78_20260417_083442.log
✅ [67/90] smtc64 执行成功 | smtc64_task67_20260417_083442.log
✅ [85/90] smtc64 执行成功 | smtc64_task85_20260417_083442.log
✅ [44/90] smtc64 执行成功 | smtc64_task44_20260417_083442.log
✅ [68/90] smtc64 执行成功 | smtc64_task68_20260417_083442.log
✅ [29/90] smtc64 执行成功 | smtc64_task29_20260417_083442.log
✅ [12/90] smtc64 执行成功 | smtc64_task12_20260417_083442.log
✅ [79/90] smtc64 执行成功 | smtc64_task79_20260417_083442.log
✅ [13/90] smtc64 执行成功 | smtc64_task13_20260417_083442.log
✅ [15/90] smtc64 执行成功 | smtc64_task15_20260417_083442.log
✅ [62/90] smtc64 执行成功 | smtc64_task62_20260417_083442.log
✅ [32/90] smtc64 执行成功 | smtc64_task32_20260417_083442.log
✅ [42/90] smtc64 执行成功 | smtc64_task42_20260417_083442.log
✅ [56/90] smtc64 执行成功 | smtc64_task56_20260417_083442.log
✅ [30/90] smtc64 执行成功 | smtc64_task30_20260417_083442.log
✅ [50/90] smtc64 执行成功 | smtc64_task50_20260417_083442.log
✅ [14/90] smtc64 执行成功 | smtc64_task14_20260417_083442.log
✅ [59/90] smtc64 执行成功 | smtc64_task59_20260417_083442.log
✅ [21/90] smtc64 执行成功 | smtc64_task21_20260417_083442.log
✅ [33/90] smtc64 执行成功 | smtc64_task33_20260417_083442.log
✅ [22/90] smtc64 执行成功 | smtc64_task22_20260417_083442.log
✅ [41/90] smtc64 执行成功 | smtc64_task41_20260417_083442.log
✅ [11/90] smtc64 执行成功 | smtc64_task11_20260417_083442.log
✅ [17/90] smtc64 执行成功 | smtc64_task17_20260417_083442.log
✅ [38/90] smtc64 执行成功 | smtc64_task38_20260417_083442.log
✅ [75/90] smtc64 执行成功 | smtc64_task75_20260417_083442.log
✅ [76/90] smtc64 执行成功 | smtc64_task76_20260417_083442.log
✅ [20/90] smtc64 执行成功 | smtc64_task20_20260417_083442.log
✅ [39/90] smtc64 执行成功 | smtc64_task39_20260417_083442.log
✅ [31/90] smtc64 执行成功 | smtc64_task31_20260417_083442.log
✅ [77/90] smtc64 执行成功 | smtc64_task77_20260417_083442.log
✅ [40/90] smtc64 执行成功 | smtc64_task40_20260417_083442.log


================================================================================
【全局执行总结】
================================================================================
Cache smtc128：总计90 | 成功90 | 失败0
Cache smtc64：总计90 | 成功90 | 失败0
--------------------------------------------------------------------------------
总计：指令180条 | 成功180条 | 失败0条

完整总结日志：run_summary_20260417_081352.log
